고객명,매출년도,사용량,사용열량
(주)풍정정공,2020,101403.0,4320799.955
(주)풍정정공,2021,108699.0,4631322.965
(주)풍정정공,2022,115433.0,4950341.098
(주)풍정정공,2023,119442.0,5109116.342
(주)풍정정공,2024,111634.0,4764376.305000001
(주)풍정정공,2025,114675.0,4893184.241
(주)필스코,2025,0.0,0.0
(주)하산섬유,2020,538291.0,22934401.753
(주)하산섬유,2021,599682.0,25541798.724000003
(주)하산섬유,2022,589638.0,25281729.137
(주)하산섬유,2023,508458.0,21743622.841
(주)하산섬유,2024,440681.0,18804842.303
(주)하산섬유,2025,376365.0,16055395.627
(주)한국경제신문,2024,13260.0,566070.133
(주)한국경제신문,2025,48791.0,2090490.217
(주)한국고분자,2020,239603.954,10209151.3781
(주)한국고분자,2021,213404.9418,9091549.2727
(주)한국고분자,2022,199712.9897,8561984.5982
(주)한국고분자,2023,216002.9794,9232788.7632
(주)한국고분자,2024,229464.9887,9794153.2419
(주)한국고분자,2025,239289.9887,10207612.316
(주)한국알스트롬뭉쇼,2020,3955652.0,168525588.178
(주)한국알스트롬뭉쇼,2021,4206542.0,179234080.948
(주)한국알스트롬뭉쇼,2022,3930786.0,168569973.528
(주)한국알스트롬뭉쇼,2023,3698358.0,158028213.32299998
(주)한국알스트롬뭉쇼,2024,4056561.0,173161613.517
(주)한국알스트롬뭉쇼,2025,3657001.0,155994639.517
(주)한국정보인쇄,2020,43787.0,1865232.991
(주)한국정보인쇄,2021,41705.0,1776691.92
(주)한국정보인쇄,2022,37474.0,1606696.114
(주)한국정보인쇄,2023,26221.0,1121913.074
(주)한국정보인쇄,2024,9123.0,390389.373
(주)한국정보인쇄,2025,0.0,0.0
(주)한독모터스 서대구중앙 서비스센터,2020,19841.7608,845409.2241
(주)한독모터스 서대구중앙 서비스센터,2021,20005.4394,852321.1566
(주)한독모터스 서대구중앙 서비스센터,2022,21084.2178,904115.1451000001
(주)한독모터스 서대구중앙 서비스센터,2023,21434.4966,916895.1598
(주)한독모터스 서대구중앙 서비스센터,2024,22292.210600000002,951562.4364
(주)한독모터스 서대구중앙 서비스센터,2025,20992.8731,896037.0319000001
(주)한림PACK,2020,6987.1215999999995,297749.2418
(주)한림PACK,2021,7201.4306,306945.5068
(주)한림PACK,2022,5860.1618,251703.4964
(주)한림PACK,2023,5340.3747,228937.9276
(주)한림PACK,2024,6046.7022,258404.42049999998
(주)한림PACK,2025,7025.811900000001,300811.1696
(주)한성금속,2020,92403.0,3937346.857
(주)한성금속,2021,104254.0,4441551.717
(주)한성금속,2022,108394.0,4646758.487
(주)한성금속,2023,108010.0,4617381.618
(주)한성금속,2024,96015.0,4095809.653
(주)한성금속,2025,85608.0,3649179.959
(주)한성피앤아이,2020,1015156.0,43251688.385
(주)한성피앤아이,2021,1018615.0,43404448.27
(주)한성피앤아이,2022,1006282.0,43163021.712
(주)한성피앤아이,2023,355121.0,15169002.814
(주)한성피앤아이,2024,674009.0,28761392.808
(주)한성피앤아이,2025,673779.0,28764674.064999998
(주)한솔푸드유통,2020,1944.9404,82874.0779
(주)한솔푸드유통,2021,1827.3624,77860.2065
(주)한솔푸드유통,2022,1607.7893,68989.0205
(주)한신특수가공,2024,1032126.0,44047156.463
(주)한신특수가공,2025,1547814.0,66044487.707
(주)한텍,2021,122975.0,5235993.33
(주)한텍,2022,186364.0,7990669.109
(주)한텍,2023,141447.0,6050085.202
(주)한텍,2024,115849.0,4943618.308
(주)한텍,2025,120372.0,5133565.972
(주)해성합섬,2020,45314.1348,1930007.787
(주)해성합섬,2021,29341.6716,1251392.1225
(주)해성합섬,2022,20309.021,870990.1292
(주)해성합섬,2023,19982.8254,852112.6089
(주)해성합섬,2024,12832.1563,549261.0395000001
(주)현대케미칼,2020,478601.0,20394399.199
(주)현대케미칼,2021,459875.0,19589702.264
(주)현대케미칼,2022,541426.0,23205959.974
(주)현대케미칼,2023,357865.0,15303003.245000001
(주)현대케미칼,2024,406179.0,17334192.935
(주)현대케미칼,2025,458734.0,19573946.879
(주)현대화섬 대구공장,2020,5452.3724,232366.00689999998
(주)현대화섬 대구공장,2021,4758.9998,202800.0192
(주)현대화섬 대구공장,2022,3089.2855,132703.3245
(주)현대화섬 대구공장,2023,527.3709,22567.4628
(주)현대화섬 대구공장,2024,461.81690000000003,19710.252500000002
(주)현대화섬 대구공장,2025,493.2493,21064.1706
(주)현대화이바,2020,44551.0,1898273.234
(주)현대화이바,2021,42249.0,1800615.3969999999
(주)현대화이바,2022,35738.0,1532317.596
(주)현대화이바,2023,39931.0,1706902.716
(주)현대화이바,2024,40229.0,1716510.729
(주)현대화이바,2025,42141.0,1797861.068
(주)혜공,2020,2654.3532000000005,113107.7722
(주)혜공,2021,2253.8792000000003,96101.1475
(주)혜공,2022,2186.1621,94002.6664
(주)혜공,2023,1809.9465000000002,77709.24100000001
(주)혜공,2024,1153.255,49289.996
(주)혜공,2025,272.8812,11717.544399999999
(주)호연엠피아이,2025,26.0,1106.768
(주)호연엠피아이성서지점,2020,46763.0,1992362.638
(주)호연엠피아이성서지점,2021,8657.0,368764.949
(주)호연엠피아이성서지점,2022,5842.0,250676.66
(주)호연엠피아이성서지점,2023,2764.0,118502.64899999999
(주)호연엠피아이성서지점,2024,2055.0,87773.802
(주)호연엠피아이성서지점,2025,2000.0,85732.83899999999
(주)홍창,2020,60942.0,2596452.54
(주)홍창,2021,53381.0,2274115.858
(주)홍창,2022,55297.0,2370314.104
(주)홍창,2023,55748.0,2383509.64
(주)홍창,2024,53230.0,2271159.229
(주)홍창,2025,59709.0,2547631.2630000003
(주)화신,2020,1641.7556,69945.0426
(주)화신,2021,1568.7612,66837.8538
(주)화신,2022,1393.7741,59760.5927
(주)화신,2023,1348.5399,57656.9022
(주)화신,2024,1270.7283,54227.4785
(주)화신,2025,1150.5758,49088.8679
ECO전착,2020,63702.0,2714321.204
ECO전착,2021,67269.0,2866070.542
ECO전착,2022,59343.0,2544218.904
ECO전착,2023,68620.0,2933342.959
ECO전착,2024,75435.0,3219442.3510000003
ECO전착,2025,72404.0,3089911.156
G&G콘택트렌즈,2020,8734.8928,372236.3985
G&G콘택트렌즈,2021,9349.607,398447.8147
G&G콘택트렌즈,2022,3789.2649,162724.1125
G&G콘택트렌즈,2023,2191.9641,94103.02309999999
G&G콘택트렌즈,2024,2774.2295,118428.2755
G&G콘택트렌즈,2025,3314.8235999999997,142011.3026
HS테크주식회사,2020,30904.0,1316540.921
HS테크주식회사,2021,31159.0,1327564.814
HS테크주식회사,2022,31321.0,1342291.232
HS테크주식회사,2023,30312.0,1295519.4
HS테크주식회사,2024,31509.0,1344504.786
HS테크주식회사,2025,25582.0,1091243.849
KPI 대구사업소,2020,76146.3584,3244464.7258
KPI 대구사업소,2021,77178.0798,3287689.0374
KPI 대구사업소,2022,74096.9797,3176948.9687
KPI 대구사업소,2023,61946.899600000004,2647958.4909
S.C.C주식회사진량지점,2024,0.0,0.0
T.F텍스츄어,2020,76448.0,3256883.902
T.F텍스츄어,2021,81239.0,3460172.164
T.F텍스츄어,2022,68565.0,2940035.339
T.F텍스츄어,2023,61191.0,2616025.927
T.F텍스츄어,2024,43090.0,1839172.165
T.F텍스츄어,2025,45848.0,1957357.497
거림이앤시 주식회사,2020,506630.16359999997,21585390.068400003
거림이앤시 주식회사,2021,461430.4866,19656596.7512
거림이앤시 주식회사,2022,383665.164,16444198.684
거상정공(주),2020,7746.0744,330117.20220000006
거상정공(주),2021,11581.8256,494031.6685
거상정공(주),2022,9447.7484,406193.8672
거상정공(주),2023,7580.5056,325509.57899999997
거상정공(주),2024,8214.1403,350860.6537
거상정공(주),2025,9511.092,408271.0875
거성정공(주),2025,0.0,0.0
경남도금,2020,425.0532,18113.0526
경남도금,2021,563.6716,24026.9564
경남도금,2022,395.0898,16990.2902
경남도금,2023,159.3417,6863.2815
경남도금,2024,0.0,0.0
경남도금(전착),2020,55569.0,2367942.548
경남도금(전착),2021,52868.0,2252743.281
경남도금(전착),2022,46968.0,2014555.9540000001
경남도금(전착),2023,31386.0,1345111.169
경동알미늄공업사,2020,0.0,0.0
경명산업,2020,263975.0,11247400.769
경북열처리공업사,2020,259981.0,11077762.519
경북열처리공업사,2021,287356.0,12243769.402
경북열처리공업사,2022,268421.0,11506530.017
경북열처리공업사,2023,272481.0,11646866.229
경북열처리공업사,2024,280945.0,11986916.968
경북열처리공업사,2025,373979.0,15951719.118
경북크랑크,2020,506863.274,21596146.7106
경북크랑크,2021,490885.4554,20914177.6205
경북크랑크,2022,489098.5718,20967995.9708
경북크랑크,2023,500120.23219999997,21375857.8209
경북크랑크,2024,462799.6853,19746071.9895
경북크랑크,2025,478598.0872,20410648.6816
경산제지(주),2020,2783252.0,118623387.53
경산제지(주),2021,3869444.0,164788960.947
경산제지(주),2022,4877057.0,209112691.39499998
경산제지(주),2023,3567198.0,152400782.50100002
경산제지(주),2024,3790536.0,161769017.24199998
경산제지(주),2025,3001630.0,128181421.30399999
경원산업,2020,17537.0,747202.258
경원산업,2021,16361.0,697044.978
경원산업,2022,30525.0,1308589.0520000001
경원산업,2023,34691.0,1483837.42
경원산업,2024,30390.0,1297392.713
경원산업,2025,26756.0,1142361.774
경일화학,2020,202613.0,8631227.163999999
경일화학,2021,0.0,0.0
경창산업(주),2020,287540.6396,12253724.0635
경창산업(주),2021,446140.54639999993,19028246.4251
경창산업(주),2022,551909.3836,23730279.7086
경창산업(주),2023,460554.4957,19747749.1113
경창산업(주),2024,615356.7429000001,26269249.4477
경창산업(주),2025,942002.3034,40362167.2942
경창정공(주),2020,25441.0,1085670.022
경창정공(주),2021,52808.0,2251690.096
경창정공(주),2022,87421.0,3754128.542
경창정공(주),2023,57176.0,2444222.165
경창정공(주),2024,76002.0,3235766.883
경창정공(주),2025,106308.0,4537779.8149999995
경희강재(주),2020,3247.0,138383.503
경희강재(주),2021,7199.0,306819.6
경희강재(주),2022,7489.0,321271.648
경희강재(주),2023,7317.0,313146.29
경희강재(주),2024,6481.0,276723.317
경희강재(주),2025,6725.0,287213.824
경희알미늄(주),2020,1748997.0,74513729.608
경희알미늄(주),2021,2005048.0,85407385.588
경희알미늄(주),2022,1758436.0,75394589.519
경희알미늄(주),2023,1855311.0,79303625.64500001
경희알미늄(주),2024,1793348.0,76516838.322
경희알미늄(주),2025,1517943.0,64752397.158
경희정공(주),2020,310977.0,13248826.539
경희정공(주),2021,287587.0,12250681.352
경희정공(주),2022,270435.0,11594220.155
경희정공(주),2023,282257.0,12057761.482
경희정공(주),2024,264054.0,11265816.475
경희정공(주),2025,272688.0,11625582.465
경희테크,2020,2280252.0,97147306.01400001
경희테크,2021,2485152.0,105861476.63
경희테크,2022,2191842.0,93950787.77399999
경희테크,2023,2210735.0,94468829.86400001
경희테크,2024,2047813.0,87369643.03
경희테크,2025,1757880.0,74972591.968
고려산업(주)대구공장,2020,837750.5464,35690686.857099995
고려산업(주)대구공장,2021,657495.8416,28013496.0755
고려산업(주)대구공장,2022,644012.0351,27614226.1449
고려산업(주)대구공장,2023,713035.5622,30483142.119400002
고려산업(주)대구공장,2024,658905.4045,28117990.019
고려산업(주)대구공장,2025,636507.0,27157153.441
광현TEXTILE,2020,107046.0,4561243.158
광현TEXTILE,2021,72122.0,3072729.6210000003
광현TEXTILE,2022,100479.0,4307317.052999999
광현TEXTILE,2023,104516.0,4466451.9690000005
광현TEXTILE,2024,99135.0,4228992.706
광현TEXTILE,2025,112340.0,4793969.539
광현특수가공,2020,27717.0,1181004.587
광현특수가공,2021,38992.0,1661306.411
광현특수가공,2022,44135.0,1893834.498
광현특수가공,2023,30574.0,1306983.805
광현특수가공,2024,29421.0,1255702.025
광현특수가공,2025,13953.0,596206.27
구일정밀,2020,807.0,34383.301
구일정밀,2021,728.0,31028.362000000005
구일정밀,2022,177.0,7586.491
구일정밀,2023,235.0,10040.772
구일정밀,2024,124.0,5292.325
구일정밀,2025,16.0,687.6279999999999
그린힐염직(주),2020,284530.0,12122853.668
그린힐염직(주),2021,312880.0,13327211.86
그린힐염직(주),2022,312127.0,13379752.04
그린힐염직(주),2023,306414.0,13101169.199000001
그린힐염직(주),2024,290374.0,12389202.472
그린힐염직(주),2025,257668.0,10986876.16
극동씰테크주식회사,2020,1252.3712,53371.7238
극동씰테크주식회사,2021,2493.174,106254.4348
극동씰테크주식회사,2022,2297.8947,98677.39319999999
극동씰테크주식회사,2023,1615.1334,69408.7512
극동씰테크주식회사,2024,798.2037,34077.1468
금강파이프(주),2020,577737.0,24617034.057
금강파이프(주),2021,605952.0,25819946.806999996
금강파이프(주),2022,644821.0,27642378.41
금강파이프(주),2023,588025.0,25144470.641
금강파이프(주),2024,581208.0,24799445.798
금강파이프(주),2025,556694.0,23741691.459
금동바이오,2020,28792.0,1226740.2010000001
금동바이오,2021,78043.0,3321978.876
금동바이오,2022,51493.0,2207679.584
금동바이오,2023,47536.0,2028080.7040000001
금동바이오,2024,29591.0,1263311.326
금동바이오,2025,4070.0,174757.97100000002
금영정공(주),2020,1503.0436,64045.052200000006
금영정공(주),2021,1540.2241999999999,65614.8151
금영정공(주),2022,1295.8582999999999,55568.500400000004
금영정공(주),2023,1974.6390000000001,84353.5771
금영정공(주),2024,925.6264,39504.5793
금영정공(주),2025,614.9714,26353.5928
금오섬유,2020,104693.0,4459333.495
금오섬유,2021,99500.0,4240609.282
금오섬유,2022,88266.0,3786181.03
금오섬유,2023,77887.0,3332128.986
금오섬유,2024,60172.0,2568486.317
금오섬유,2025,77403.0,3302438.1659999997
금오캐스트주식회사,2020,20052.0,854424.162
금오캐스트주식회사,2021,12902.0,549813.524
금오캐스트주식회사,2022,2023.0,86970.993
금용기계(주),2020,20275.731200000002,864004.0633
금용기계(주),2021,21161.7736,902005.9876999999
금용기계(주),2022,23580.542699999998,1013563.6638999999
금용기계(주),2023,19737.561,847000.7856000001
금용기계(주),2024,18556.6933,792762.2391
금용기계(주),2025,25209.9199,1079174.2637999998
기아(주)대구서비스센터,2020,63253.1852,2695204.7649
기아(주)대구서비스센터,2021,74925.9564,3193345.6122000003
기아(주)대구서비스센터,2022,67358.8943,2891823.2802999998
기아(주)대구서비스센터,2023,64352.651399999995,2757701.4456
기아(주)대구서비스센터,2024,55933.4778,2388856.3332
기아(주)대구서비스센터,2025,54343.602100000004,2324735.9705
기영산업,2020,103796.0,4422591.189
기영산업,2021,108913.0,4639626.379
기영산업,2022,86366.0,3705408.193
남일엔피아이,2020,89367.6632,3807557.8203
남일엔피아이,2021,83151.107,3542246.3392
남일엔피아이,2022,79613.4923,3413115.5604
남일엔피아이,2023,66951.3202,2863087.9110000003
남일엔피아이,2024,61527.5644,2625253.3626
남일엔피아이,2025,63137.011,2691950.6742
내당상사,2025,0.0,0.0
녹수공업(주),2020,151987.4304,6475641.0789
녹수공업(주),2021,146809.81,6255169.3361
녹수공업(주),2022,161402.9603,6918492.1867
녹수공업(주),2023,157789.1631,6743441.369
녹수공업(주),2024,181187.8169,7729600.010100001
녹수공업(주),2025,172671.0701,7365983.3468
농심태경 (주)대구공장,2020,1690205.0,72002504.039
농심태경 (주)대구공장,2021,1573261.0,67029112.419
농심태경 (주)대구공장,2022,1654538.0,70952203.919
농심태경 (주)대구공장,2023,1586706.0,67841223.135
농심태경 (주)대구공장,2024,1647796.0,70321491.231
농심태경 (주)대구공장,2025,1622614.0,69237901.888
농업회사법인 주식회사 프레쉬벨,2020,928.3796,39558.6839
농업회사법인 주식회사 프레쉬벨,2021,5304.2576,225928.39500000002
농업회사법인 주식회사 프레쉬벨,2022,7789.1488,333834.60549999995
농업회사법인 주식회사 프레쉬벨,2023,10096.8558,432342.36069999996
농업회사법인 주식회사 프레쉬벨,2024,7694.1095000000005,328134.4704
농업회사법인 주식회사 프레쉬벨,2025,3060.6589,130302.0169
농업회사법인 팔공산김치 주식회사,2020,823.3548,35086.600999999995
농업회사법인 팔공산김치 주식회사,2021,866.614,36906.3535
농업회사법인 팔공산김치 주식회사,2022,728.5552,31215.6019
농업회사법인 팔공산김치 주식회사,2023,832.0641,35569.9297
농업회사법인 팔공산김치 주식회사,2024,886.0312,37805.8343
농업회사법인 팔공산김치 주식회사,2025,1119.8961,47756.015100000004
농업회사법인(주)영풍,2020,125336.20000000001,5339774.2639999995
농업회사법인(주)영풍,2021,155010.4906,6603843.813
농업회사법인(주)영풍,2022,160652.47350000002,6886510.35
농업회사법인(주)영풍,2023,213218.4812,9111051.2476
농업회사법인(주)영풍,2024,191577.3947,8174250.4438000005
농업회사법인(주)영풍,2025,241217.13179999997,10291826.5775
뉴테크에너지 (주),2020,2712.8104,115601.5671
뉴테크에너지 (주),2021,2778.9078,118507.35100000001
뉴테크에너지 (주),2022,2779.2394,119524.5226
뉴테크에너지 (주),2023,2628.3786,112844.1102
뉴테크에너지 (주),2024,2162.053,92329.9668
뉴테크에너지 (주),2025,3038.0896,130351.7181
다이텍(DYETEC)연구원,2020,106224.0,4526005.425
다이텍(DYETEC)연구원,2021,116734.28779999999,4973263.7281
다이텍(DYETEC)연구원,2022,135384.8577,5804169.8734
다이텍(DYETEC)연구원,2023,85289.1877,3648700.0425
다이텍(DYETEC)연구원,2024,63016.634900000005,2689136.1869
다이텍(DYETEC)연구원,2025,64147.273,2735200.2962
달성기와주식회사,2020,426362.0,18157307.887000002
달성기와주식회사,2021,349050.0,14869368.356
달성기와주식회사,2022,357833.0,15338985.274
달성기와주식회사,2023,178529.0,7626311.633
달성기와주식회사,2024,37029.0,1576193.666
달성기와주식회사,2025,86385.0,3675647.9280000003
달성다이텍주식회사,2020,563670.4772,24017894.0136
달성다이텍주식회사,2021,602203.3644,25649323.3307
달성다이텍주식회사,2022,640399.3121999999,27455938.7042
달성다이텍주식회사,2023,606106.3765,25911534.849400003
달성다이텍주식회사,2024,556366.4951,23745009.9663
달성다이텍주식회사,2025,527496.6626,22501111.9256
달성주조,2023,448.2081,19176.4568
달성주조,2024,389.62219999999996,16625.7269
달성주조,2025,249.1024,10641.4643
대갑,2020,176325.0,7512750.91
대갑,2021,189845.0,8087135.335
대갑,2022,242085.0,10379748.802
대갑,2023,221665.0,9477850.723000001
대갑,2024,105207.0,4492154.999
대경CIC,2022,63885.0,2735389.02
대경CIC,2023,120670.0,5156771.574
대경CIC,2024,131620.0,5616716.813
대경CIC,2025,143239.0,6112285.305000001
대경모터스주식회사,2022,151.42409999999998,6502.435799999999
대경모터스주식회사,2023,1773.0438,75881.962
대경모터스주식회사,2024,1128.5463000000002,48220.401
대경사료(주),2020,109432.13680000001,4662425.448799999
대경사료(주),2021,121011.4184,5154419.4379
대경사료(주),2022,110493.863,4736913.0776
대경사료(주),2023,109976.8286,4700081.1252
대경사료(주),2024,105126.6725,4484768.6850000005
대경사료(주),2025,109809.4049,4684479.8223
대경특수가공,2020,112158.0,4778641.677
대경특수가공,2021,122084.0,5200917.596
대경특수가공,2022,108214.0,4639642.8379999995
대경특수가공,2023,74065.0,3167019.124
대경특수가공,2024,79890.0,3408557.701
대경특수가공,2025,75048.0,3201090.931
대광섬유,2020,194962.0,8307665.584000001
대광섬유,2021,213529.0,9096681.772
대광섬유,2022,265588.0,11386699.314
대광섬유,2023,76210.0,3280987.828
대광테프론,2020,25844.0,1101170.615
대광테프론,2021,28350.0,1207616.86
대광테프론,2022,23875.0,1023538.628
대광테프론,2023,26803.0,1145832.618
대광테프론,2024,29682.0,1266700.678
대광테프론,2025,29277.0,1249029.531
대구성서공단영남표면처리사업협동조합,2020,1053.2204,44884.6807
대구성서공단영남표면처리사업협동조합,2021,1139.1872,48556.137
대구성서공단영남표면처리사업협동조합,2022,1110.8519,47736.347299999994
대구성서공단영남표면처리사업협동조합,2023,959.844,41178.7204
대구성서공단영남표면처리사업협동조합,2024,1001.8543,42811.48269999999
대구성서공단영남표면처리사업협동조합,2025,1074.5264,45988.3211
대구염색산업단지관리공단,2020,1940798.0,82757436.987
대구염색산업단지관리공단,2021,1769103.0,75381924.966
대구염색산업단지관리공단,2022,2498471.0,107185937.37400001
대구염색산업단지관리공단,2023,706627.0,30171850.26
대구염색산업단지관리공단,2024,700949.0,29920339.163
대구염색산업단지관리공단,2025,351412.0,15037348.057999998
대구정밀(주),2020,5304.9356,225867.1707
대구정밀(주),2021,7100.9344,302619.8996
대구정밀(주),2022,7312.9205999999995,313002.8251
대구정밀(주),2023,7062.927299999999,301978.4633
대구정밀(주),2024,7156.9455,305611.84160000004
대구정밀(주),2025,9031.943,384924.826
대구축협배합사료공장,2020,672704.5416,28661147.3499
대구축협배합사료공장,2021,741212.9796,31572699.0952
대구축협배합사료공장,2022,837673.0133,35912518.8086
대구축협배합사료공장,2023,876100.5086000001,37449030.8739
대구축협배합사료공장,2024,859124.757,36657415.2949
대구축협배합사료공장,2025,914463.0088,39021003.9461
대구축협육가공공장,2020,90371.8588,3850557.7336
대구축협육가공공장,2021,89283.5362,3804138.8995999997
대구축협육가공공장,2022,78577.60609999999,3369159.3929
대구축협육가공공장,2023,84346.0011,3606105.5861
대구축협육가공공장,2024,65601.9939,2799882.9651
대구축협육가공공장,2025,55198.9213,2355291.3078
대구탁주합동제1공장,2020,48586.8176,2070609.1242
대구탁주합동제1공장,2021,73749.3618,3141719.6059
대구탁주합동제1공장,2022,29370.4407,1261131.0139000001
대구탁주합동제1공장,2023,3304.3197,141532.316
대구탁주합동제1공장,2024,949.4300000000001,40452.2528
대구탁주합동제1공장,2025,704.8741,30218.5519
대구텍 유한책임회사,2020,2256166.0,96156549.81799999
대구텍 유한책임회사,2021,2587403.0,110219024.06199999
대구텍 유한책임회사,2022,2362011.0,101280781.289
대구텍 유한책임회사,2023,2303076.0,98463202.718
대구텍 유한책임회사,2024,2278081.0,97190137.256
대구텍 유한책임회사,2025,2397308.0,102309451.04100001
대구특수나염(주),2020,170921.0,7284585.152
대구특수나염(주),2021,228208.0,9717865.284
대구특수나염(주),2022,249482.0,10695107.994
대구특수나염(주),2023,177250.0,7574786.743
대구특수나염(주),2024,176708.0,7542024.143
대구특수나염(주),2025,146754.0,6263791.937
대구파일,2020,6654.0,283580.647
대구파일,2021,8329.0,354953.911
대구파일,2022,4970.0,213020.627
대구파일,2023,6334.0,270942.40599999996
대구파일,2024,1814.0,77516.276
대구파일,2025,1313.0,56049.137
대기분체산업,2020,65592.0,2794746.37
대기분체산업,2021,71298.0,3037269.9990000003
대기분체산업,2022,71796.0,3078391.563
대기분체산업,2023,19099.0,822081.024
대동금속(주),2020,213474.44640000002,9095977.685800001
대동금속(주),2021,1005351.566,42814624.3963
대동금속(주),2022,944786.0,40522762.294
대동금속(주),2023,394334.0,16871559.704
대동금속(주),2024,365850.0,15618069.008
대동금속(주),2025,439438.0,18758747.314
대명식품,2020,53456.632399999995,2277682.9478
대명식품,2021,56596.6072,2411041.5386
대명식품,2022,57328.514599999995,2457936.6758
대명식품,2023,69779.3475,2983719.5501
대명식품,2024,67090.32639999999,2862942.2116
대명식품,2025,60726.246,2590903.8734999998
대보섬유,2020,16724.0,712534.3670000001
대보섬유,2021,20823.0,886686.598
대보섬유,2022,19808.0,849468.577
대보섬유,2023,3168.0,136304.799
대보식품,2020,69920.0,2978633.455
대보식품,2021,71853.0,3061253.5080000004
대보식품,2022,79886.0,3424789.344
대보식품,2023,97118.0,4150304.348
대보식품,2024,103210.0,4404170.214
대보식품,2025,96016.0,4096312.889
대산금속(주),2020,6746.3572,287443.7165
대산금속(주),2021,7303.7562,311239.7778
대산금속(주),2022,5783.2214,248051.87550000002
대산금속(주),2023,6093.9315,260779.8872
대산금속(주),2024,5755.5692,245696.3345
대산금속(주),2025,5941.751200000001,253675.1591
대산다크로 (주),2020,119188.0,5078510.607
대산다크로 (주),2021,111832.0,4762801.41
대산다크로 (주),2022,99703.0,4275125.806
대산다크로 (주),2023,118634.0,5071759.413
대산다크로 (주),2024,105284.0,4493103.726
대산다크로 (주),2025,83313.0,3556183.571
대산테크,2020,219608.4736,9358603.150700001
대산테크,2021,213879.4478,9110623.8561
대산테크,2022,207716.1904,8906759.117800001
대산테크,2023,217901.1702,9315522.6119
대산테크,2024,218126.70299999998,9307629.0475
대산테크,2025,217422.1627,9274207.9364
대서양분체,2023,16169.0,688295.282
대서양분체,2024,39127.0,1669303.526
대서양분체,2025,40350.0,1720638.482
대아알미늄(주),2020,1118847.0655999999,47668781.2267
대아알미늄(주),2021,1314131.8172,55969807.8273
대아알미늄(주),2022,1385599.8819,59423757.8655
대아알미늄(주),2023,1469560.5315,62800995.5616
대아알미늄(주),2024,1531038.9651,65333946.7385
대아알미늄(주),2025,1362312.8511,58129420.0916
대양가공,2020,256716.0,10936144.537
대양가공,2021,269545.0,11485698.546
대양가공,2022,253348.0,10861672.976
대양가공,2023,203939.0,8719908.82
대양가공,2024,207299.0,8847019.877
대양가공,2025,192068.0,8191310.487
대양제지공업(주)달성공장,2022,120989.0,5188114.297
대양제지공업(주)달성공장,2023,484520.0,20711199.423
대양제지공업(주)달성공장,2024,469221.0,20018709.187
대양제지공업(주)달성공장,2025,493422.0,21046005.179
대양텍스켐,2020,2529.5124,107793.34939999999
대양텍스켐,2021,1731.6124,73816.4495
대양텍스켐,2022,2062.3301,88633.9562
대양텍스켐,2023,1532.013,65867.83189999999
대영산업,2020,68.3652,2912.8588
대영산업,2021,59.4264,2532.9635
대영산업,2022,71.2779,3056.0164999999997
대영산업,2023,77.178,3303.2757
대영산업,2024,52.4159,2237.6838
대영산업,2025,64.2555,2746.7575
대영염공(주),2020,92763.0,3951573.103
대영염공(주),2021,134844.0,5743140.028
대영염공(주),2022,154868.0,6638401.2129999995
대영염공(주),2023,117475.0,5022489.626
대영염공(주),2024,115715.0,4937722.3719999995
대영염공(주),2025,115639.0,4933661.761
대영종합도장 주식회사,2021,13336.9804,567142.5129
대영종합도장 주식회사,2022,105453.0608,4519181.2654
대영종합도장 주식회사,2023,161475.2922,6900609.3399
대영종합도장 주식회사,2024,210679.079,8991357.8704
대영종합도장 주식회사,2025,218306.0502,9310652.203499999
대영포장(주) 대구지점,2020,1389199.4988,59192141.4156
대영포장(주) 대구지점,2021,1461243.8724,62251039.4303
대영포장(주) 대구지점,2022,1395430.5034,59819696.7806
대영포장(주) 대구지점,2023,1423975.1332,60861584.6734
대영포장(주) 대구지점,2024,1422938.4268,60711156.4148
대영포장(주) 대구지점,2025,1441173.6974,61473541.831199996
대영포장(주)달성공장,2020,517024.0,22031658.184
대영포장(주)달성공장,2021,534834.0,22783800.6
대영포장(주)달성공장,2022,385041.0,16504952.8
대우단보루(포장)공업사,2020,243441.0,10372404.979
대우단보루(포장)공업사,2021,235152.0,10017249.461
대우단보루(포장)공업사,2022,158624.0,6802593.136
대운산업,2020,278590.0,11869693.286
대운산업,2021,254615.0,10849312.443
대운산업,2022,236973.0,10159984.083999999
대운산업,2023,230076.0,9834444.629999999
대운산업,2024,167806.0,7162785.623
대운산업,2025,5424.0,232678.752
대원,2020,62301.0,2654734.911
대원,2021,82598.0,3519385.766
대원,2022,83623.0,3586224.624
대원,2023,73394.0,3137431.071
대원,2024,97602.0,4166454.034
대원,2025,79250.0,3383667.942
대원테크도금공장,2020,9622.0,409974.858
대원테크도금공장,2021,710.0,30247.712
대원테크도금공장,2022,109.0,4674.236
대원테크도금공장,2023,61.0,2610.6449999999995
대원테크도금공장,2024,91.0,3881.759
대원테크도금공장,2025,126.0,5372.591
대일텍스,2020,216995.0,9244061.191
대일텍스,2021,7456.0,317387.738
대지철강(주),2020,4972.8252,211914.7491
대지철강(주),2021,6389.258400000001,272398.73120000004
대지철강(주),2022,6133.335999999999,263509.0638
대지철강(주),2023,6472.8375,277859.2666
대지철강(주),2024,5044.9615,215708.00939999998
대지철강(주),2025,5808.8717,248887.5023
대진텍스타일,2020,239199.0,10192105.901999999
